Size_sqft,Price
2902.1841499473067,321745.22626192775
3172.0983358306526,505451.1277726521
1910.9989444128382,252386.3983210811
4856.115388662055,574428.2102760333
4637.818443748968,580312.507429417
3888.5729418236233,460589.7965573076
3133.5465150614505,420524.9495597102
4479.87663859074,576755.5000850803
1522.6093752938516,300291.59915455943
4162.039177099539,555778.7895086018
1499.283255867393,241337.8023966056
4176.842650197622,510352.6763175821
2103.070273005428,427762.45520179445
4508.362324072756,598330.6858197402
4776.168375301591,531525.6547141485
1595.1838776204627,264517.79595032387
2850.702420261574,368313.0850872478
4923.949512650741,585628.2395689186
2933.6297438925867,331888.21650385426
4454.19009005818,524822.8472865204
3354.9260885252793,526070.3975122236
2501.3196316784074,379085.77821161586
2143.134222103481,189755.35180277505
1812.892364344349,342125.41105933225
4047.192765510789,559200.752696537
2546.162027292112,336651.9375138904
3045.101848803005,440373.36206946126
2969.3019200047274,353960.2314596127
3309.116116932525,407398.82587993465
4462.308582498209,621158.1762833135
4922.957374333718,578709.2354398865
2630.336834295268,269547.10033177724
4310.075688425212,527842.4077034544
4058.111178618871,501881.69821616926
3294.115805822293,489330.00905090227
4824.188574447732,583135.6785535612
1801.898062113611,259110.69063934643
1437.0568412384857,295958.49138540885
4415.847867821689,547624.2984072244
2756.599266534993,338158.7925752135
4387.875416828241,596537.419709905
4572.36082078166,566919.170304006
1249.8303744762857,225129.33578160044
4533.859051944242,562281.3247650069
2793.2762214776885,325794.203576939
3041.7299560169286,377790.306792776
3506.3700443728408,450816.13452892326
4705.530426920347,560819.8579408007
1076.464377719056,271267.8569127354
2907.373873271268,401607.67996347696
3750.8881697222428,517834.01310404437
3890.827830792914,489552.55080808385
3770.129726148432,529827.3968021494
1537.7405176324874,273650.43959190644
2197.582353486725,320429.2596180955
2434.8621016680536,342822.05571885436
4217.74883071802,474052.95175725385
2115.039489658212,336849.73497263674
1842.8198554688126,282271.7488200623
4829.792076152385,557879.6096061781
1035.4531404538757,258868.40258599113
4991.283422727913,536617.5409780513
3707.2851954295825,449603.72477133654
4313.877197796468,582773.6572186234
2178.4775853847727,333623.9055844899
1057.26111066824,203333.16468418614
3951.4780742461203,507697.9845821194
4336.578388002703,542628.5473527124
3961.9045278140766,420357.32546711154
1571.4011492033544,239677.02065293735
4013.711689027876,582197.251628475
4075.691128430564,474602.906104198
3634.1620626802196,447501.15556280524
4064.463731182345,479365.33495277516
4383.685758710928,534017.8147051858
3454.416456949834,416285.50412876846
1354.4188558787164,259778.96069577464
2950.5112386688434,404916.79448139766
1310.5973386864202,269737.11462399294
2630.1721241297237,310470.15410352434
2628.4259565025104,345825.5715061059
1264.0393765609663,215117.8060754899
2395.2821358779174,362310.5590922215
1443.9923951652593,204738.1796561742
4232.940840036888,569076.774216606
4790.752103857883,638395.9899116688
1289.2659010317543,179482.97272139625
4820.4608291668055,557502.4381720022
3090.3063973469807,382434.0643200934
2198.2627118154955,451445.5814154245
1307.448301104654,209249.82485007108
3002.4970722816715,484130.97933597385
4178.062177962995,454474.618040969
3828.3459090667925,433352.04259846103
1200.904045855895,185760.17799317944
1291.607341471614,186876.2685748353
2611.493130530548,347754.3763451299
2181.161976191773,282677.2874831024
1929.5372922241913,251986.64958569047
2124.0179956348543,370325.3993871518
4213.930973187538,582582.778444412
4716.912214527416,619156.0463715075
2620.4107781102657,388241.025590243
4624.444008529988,567081.5541419764
2285.9828049915277,303746.74596585735
2905.7479453751666,342916.91929976206
1904.115991263999,308561.38429803425
3561.904168703376,397508.8972429977
4915.924460699236,541896.3996111539
3413.9723841735145,499042.9012275919
2431.2563364541957,438158.0857315239
3591.2697839621137,478791.73530453537
1491.6827138615504,304491.1290008873
4554.636321061595,543171.2162339604
3012.3358031193457,334349.8710075504
2797.398968158568,410348.477746786
3343.4591538140767,462810.38154491084
3499.1354511576096,453496.9728097731
1287.1032249060522,216591.54958534965
3730.46888489361,521157.4174184159
1967.7267212621182,247486.0204548381
3855.810530026359,446892.024058103
4290.1391775367865,478608.59241565724
4215.8340302100805,525832.0511527994
3210.0038696315564,366605.73635769275
3080.6795692430046,373855.8478985383
1571.503845357647,221862.6064244048
4101.384601612543,497108.04354455636
2085.637521786857,234195.0298584869
2986.7816912717863,403038.41872904194
2137.0963717100667,376074.81970424054
1535.3134519987725,260305.91381571535
3518.230787566946,528889.1359967607
1217.3281392916153,288432.72322300775
3994.5809365048,538344.8460128726
2270.3471810444667,330769.0102362909
1000.5387720179413,201178.8966140661
3044.516556948919,442641.6443130549
1187.4076341104126,199157.23293583965
2104.6782312835976,216341.78555498656
3827.905949822865,507390.7976874345
1250.7584864874634,168522.41715199777
4357.35396942401,487628.3355328817
1015.2796906343324,201539.16646322265
1987.295476807609,293973.30380308744
3963.616224608286,425757.84214504703
2265.0805989172272,334782.6380983798
1407.569552264054,289063.93826945784
2440.9356752017115,287676.489006882
2081.573145538102,371781.48109624814
4370.84760864222,459076.21960772475
2253.3916703405725,431205.3742526049
4155.729887104029,495009.9671862288
4567.4885792429395,564029.7077656385
2735.2696783061183,278925.28920632834
4639.772575417568,560870.4542182914
2509.2722158527713,362351.3304711867
4856.313665960433,581323.2613910686
1357.1580981022917,207561.7559576105
3748.077066012971,427479.4806749064
2975.256161827715,454051.94715963706
2550.5952218225884,356599.87893215637
3530.847514994404,530122.370325279
3815.4283665373246,455218.7189139863
1017.4530786012364,180005.57319151278
1667.8123549887948,307560.9477286876
3852.184202537275,404069.67215354927
3665.541654312826,405880.99742363644
4864.1900205147085,641293.2506191289
4044.151161003132,445818.41963915346
4803.090830925352,489356.53232740774
3810.1620061392277,574442.5600175774
2192.2088345577727,249530.00106206705
1421.4596890034259,251351.93881675106
4127.295453379742,516183.80497418775
3576.596885903664,317128.27275946224
1192.7440495731848,205908.55379892807
2440.2018636039134,366440.8488343468
4827.199261937145,600435.3952696575
3001.604582840805,445336.49247425556
2730.9165440788183,353717.08866261016
2830.7984206371757,418705.06416832557
1835.5308960206548,249086.63619806193
2474.828683459181,276959.4975252793
2479.2530239487064,283038.88361080905
1209.4200807498896,147836.48531521822
4070.270514071673,557506.349801727
2666.017727615516,290873.0973086238
4288.719547265693,542573.8967590345
4401.392004479581,526842.9907443365
1847.9762187946321,279665.19320693164
3629.4139286805143,531121.7576280364
2889.1272166519266,366991.353304429
4520.62695168594,582642.7732460782
1862.9627167058165,288174.4392396372
3711.2528012401767,463524.33484238276
3431.00848901089,558099.3051204127
2181.205910287331,246053.5037429646
1546.4036146046906,319096.9532323413
3606.5590419091063,493476.2324654092
3954.3898325293226,471462.73352134303
2262.5093750533997,407716.8633774206
3579.3304160892553,365527.5359894987
2580.523630446013,331964.0301796477
3852.827533130471,424858.64309959323
1796.8610995762124,300290.2832011942
4560.860010544698,500432.7959951109
2149.638385862319,336617.03592329787
2471.143951024612,337792.57431138353
1232.367808321399,199269.08369933566
1446.0488492851055,264037.24723017606
3063.4476108493127,392913.67988802807
2070.370706911886,252605.32853823662
4341.920902968777,674260.7397786267
1058.7735546198153,181518.9963105243
2516.376194687745,240757.16546117375
2349.3821870763704,292833.2842215676
1077.310523670404,144367.2179484039
1497.473596002041,291054.64040222985
2654.570699674541,381539.70294703345
2971.4583377897866,417081.4738684959
2617.1589890194764,343214.77561008546
3123.7507136483755,398407.5590119914
3380.526699622726,419506.1147818892
1039.6952845113426,199909.8692443608
2856.3806378140152,427404.7355496433
4853.996963550353,602203.4669803026
3076.1291205181947,432618.5535328628
3710.169069835813,495994.85239604145
2247.455431667533,368967.6650358402
4095.96551261105,524004.0533381177
4091.6859275044603,527110.996384392
3085.184190616556,467958.7311213134
4904.055293116855,557153.2334115299
1502.2008590506134,207432.95690748596
1067.790659558324,147482.9859964896
4080.632847028384,517209.0128838512
4228.62214945953,430175.6028849968
1480.828916482305,271190.59645121434
2062.3313318344244,300773.4784584148
1070.2094534665157,263752.9303377044
2173.234443122259,283727.57878897636
4092.567495674686,499090.83529659326
3071.8421108503157,463294.3777497
2392.3823726731525,408395.01960622286
2486.9571796253213,314688.09967494116
1005.4145028618726,209630.51191554527
2199.2021102609433,334641.15991029673
3585.834966551722,477266.1669362296
4896.777775265428,576548.9945607617
4388.243307935598,602893.5006997415
1094.3798585821164,114952.81167713438
4594.242418699358,538367.7301298815
4132.793653194503,535675.9019580977
4121.504494283921,535011.6900258593
2831.983036014286,450836.2551321667
2592.021171818011,419113.3868418655
2211.6629153327704,306889.21026791586
1262.779435817463,291271.50575827656
1912.9414539747963,255592.0582086069
1986.4145399120985,345185.8231308017
2936.3082788408065,484156.9518051303
3989.777626386776,559724.967981426
2895.2393135917864,394812.45053538476
1231.3777977886425,206548.84119025813
4831.159203952815,506686.3555823172
4770.897276376449,592616.7095333551
4140.758172593633,458314.9558608174
4965.311606256882,556874.4274449914
3177.929331201052,358255.6430832716
4851.073401012824,562087.7234684497
1302.4201624670031,228843.5455223512
2462.722993045485,359953.0283628338
1901.5250720270633,260127.17543200814
1783.3323365370802,331797.4189734672
1563.2117955707045,245910.91665757215
3489.6545662639865,409579.33496312273
4125.28742298922,523843.35566109384
3313.1935976814425,529497.0014453351
1587.8508383528388,275543.1121620398
4244.495079733884,506306.72660470806
3543.818828654914,378008.81505955616
2552.662824507982,344295.6664021947
3696.5211821442517,481398.52446883096
2039.6199169713313,284582.9471343547
2380.768833976842,254807.6514856342
4669.943372527961,524466.0677776245
2162.0180226856814,388928.725312956
2879.953072631746,459695.3574496977
4560.564549584058,511724.4964981759
3830.8854010701098,516726.3794669821
1248.812904658811,165952.65122737244
1589.2121771158813,329137.03181133576
1031.3663630876672,215398.42870347854
3523.6871609166537,499850.79102249205
2790.693701641673,293314.70280504035
1537.0994036091022,287591.7954571546
4831.736484227082,582789.945238483
3118.6388957824797,454460.34311779006
1967.5731764515567,342500.7075500482
3002.41428461883,403530.6629356205
3718.4813309404312,441806.6511392474
1304.9568718942578,269480.4962984005
2098.815260191568,306873.8010489004
4227.861963535975,479146.9486772153
2838.659481610645,337858.33658818016
3186.3085681291795,344772.6359972989
2731.264008837877,347611.84290563455
1175.5997705720206,272694.579360921
1662.9991192806237,275191.4019133341
2782.1665549675636,351728.27020060434
1836.7418616317113,323916.9830721751
1199.916114638715,178367.78037770206
4374.598656207295,542227.3793373684
4924.770116656464,583495.4930293707
4172.571495986958,556213.6808781134
4415.1396868186675,462652.5501358917
1967.9085212681816,254280.96483608536
4842.507902052799,502338.5072505533
1787.7028178137134,265790.4456909078
4805.719241447329,641143.2993263545
4979.277175863805,572655.3571037041
3846.891222984195,459154.92538863694
4924.574927167288,636043.7139259356
3278.1591182684147,481243.3897496065
2038.1671327043614,299388.15990699665
2747.983542662483,409034.0969687429
3374.243741515144,383576.64710761706
1292.32624810806,298131.3415070767
3489.3730584689843,556372.6205437509
4924.711347049179,618531.9242643542
1760.4305991349106,171826.47884635103
4170.380465153534,489126.5333954642
4631.5951751184775,593800.7835953139
4774.8063712808835,556406.4872697702
4840.542417621789,647664.1694746838
3085.838554885888,437991.71871038206
4909.231631966015,555599.3881583116
4029.2408285377555,504537.3233923382
1646.6857449478475,219976.91346283024
2907.60042587188,381630.7986665659
3873.3247014880158,459602.808127174
1989.3612632763334,357674.21633928525
3562.4607341955493,562046.6762611046
3666.401916186477,395080.7749568601
1650.7989752342637,168919.08321293874
3260.341249811025,413775.5038885333
4086.507643914431,432729.97945000895
2995.5826581437677,401868.84599792265
1048.4124671044297,242288.0524007393
1036.1538763171686,278322.4824950581
2428.1173758800487,352881.465523769
4704.776273727128,560819.8661302339
1914.7071184144352,192551.46601278934
3537.4547554867486,455054.7330079648
1888.3034827732822,292394.7113048013
2286.6799586381944,360615.8365744567
4392.168358405936,503792.430764139
3915.4457690797876,469791.94689618575
1381.5971092528425,164259.59816007502
2714.8080839457343,256916.16805037018
1116.679054581058,156243.0509182666
2923.560586412036,313839.7679285528
3649.7360468042725,481809.2194514578
1474.0104943926062,221494.34660591776
2155.5397556366624,288642.11905992683
2591.346502008628,309913.99789210217
4678.124098624199,406184.13823679823
4973.0200616918555,672717.543606563
1179.6451959824635,167950.99345940695
4044.031693981568,483782.1659056615
2486.8962656093727,275945.01829647174
2569.83274491792,405579.7916638237
4017.0598933880906,508877.43619067525
4673.7057285816345,526052.3085948699
4803.714378010194,560759.9572338182
3308.4903441532833,514758.03052157187
2428.484637202011,339199.9921261372
4150.196343435116,505932.9574627164
2004.005533049201,253331.47899795684
3256.296115334071,330900.554009792
2434.3138460994924,335429.450930982
3626.5242948315044,478926.6850993813
1961.5956515740277,351138.78837378626
1766.371782939303,164212.35156894755
4672.956346701749,511040.81831902347
1407.2147317981476,211684.41865199225
3023.831630939727,402209.1206653126
1883.4111318520356,281089.4286087825
1155.71985330267,209487.55104590353
1144.0752731657055,234812.3302450678
1700.8870884233093,224924.0533033755
4467.081418024001,593415.2139140848
2129.9149759081065,334664.11967578466
4801.836682301183,564192.0550237143
3326.489171956774,512694.3167901232
2746.4567590750644,452466.47768609476
3320.3553386778185,478680.3016274723
3066.793540905071,255751.51556211745
4035.105015029301,582457.7561388288
2129.984263891409,352736.3525127376
2412.2015664012097,441540.5885257678
4576.377210133003,619510.9505999773
4785.826052601622,657499.7391350265
4570.232909945898,600956.0335036089
2677.7919758292546,435213.85751520103
4121.462012027527,611852.3882394746
2905.342933204395,401362.0302393498
2990.159408584409,320404.4136545344
1818.7204362291359,266498.9986221565
3364.521213034066,455949.40127257846
1744.5435910133917,278198.73831991706
2326.258796268775,270297.78131890617
4420.120806479741,460458.6993882251
1828.303236843421,245772.19025260062
1284.6331406937313,268850.2918685807
1276.0303704512653,306620.02558627503
4763.138082012432,622142.1888901283
3027.6817518473385,455639.53954044066
2637.6482872680735,359724.0500686295
4243.514324031674,437247.30951786914
4343.303711642064,511569.3421200712
2328.7641324624183,319938.19265262294
3774.472229895181,452594.598647734
4084.4912634075463,511183.8696094859
3618.602747463818,483931.2627410293
1606.3802992003975,303288.7893322146
4503.532334068228,536447.2401885061
3156.378210944035,320449.85081217386
2129.8897054800145,288845.08458344475
2700.9127417507757,372276.7940246767
1150.2843615956294,276168.8322662334
1511.4672048896703,222756.32837976175
4062.1870020634433,531845.8816263144
1000.0465390214646,214509.04888391806
2666.263313929169,368821.35804908635
3090.0407243423538,455530.73840046494
1218.5376800038891,188811.7081627599
4892.312651889331,560471.9427067573
1904.5013249986878,289855.09134515736
2216.7948785451235,289672.16259982734
2215.7700490201096,346977.61945474095
1921.6666484693997,256507.04962863334
1005.8952883452457,211904.7392217813
3917.3791763519853,486729.27919586067
4867.381999197141,597484.4981585494
1897.1739331401802,266730.32356086606
3652.1887672136895,448264.46199502755
3967.5853078348605,501558.99418333854
4393.701516362099,549473.8769442756
2690.516788054437,368841.5830358859
2211.723622561717,406440.4800818259
2301.1805360921244,280581.20767214824
3850.4853323940515,481838.34349176945
4267.117866022544,448030.33549640526
1726.4558710264105,291249.66103601037
2483.764032631061,292614.07644426543
4607.7607869966,546860.5659058312
4226.774078778957,504074.1916113294
4939.433611049903,607987.917435049
4016.993038728323,474059.7579955733
2572.780804111689,327512.7955264698
3362.551335978551,508047.95680215
3644.0570169892812,478634.04122265446
1313.8232652684958,203329.78392573618
3177.98783641546,405257.1000509845
3837.2833138904384,565996.0790025811
1669.2852160042416,255170.27768786935
4122.526869702228,477788.8558126035
3335.0911220564467,399259.304699325
4808.887142790379,553432.390229559
1169.6891928275668,187244.03316142058
2061.304550221868,242148.06260472466
3406.2155171992963,384411.5468725807
2186.2396488237227,277157.9461643038
3857.696656284969,515348.21655115177
4036.021130087724,484540.24864512874
1410.0638562658978,230648.30117188778
3055.417856827071,469046.18694545195
3035.5622223642235,468306.5797333433
2477.123080862164,333606.06092932966
4731.699450278688,541626.7694936984
4310.025279492885,487781.0122656116
3788.8375276385473,513522.54124926665
3857.3065429399903,475495.29261788464
2846.8645752524762,365361.71300910815
4683.978084386304,527714.5796817527
3778.3817090131415,439354.8504507447
3915.924246623266,507595.3342369888
4446.763615149381,478904.448220575
2096.2863573687637,359372.07042627333
4228.283615466812,496136.12935593526
1780.962411825968,270614.4439700071
2381.3678089795512,271287.88299092744
2342.4418170793706,333625.8847958188
4914.101873556562,574994.1402211282
4426.1488949917075,540110.8595563474
3804.679446361039,554053.3895541985
3908.2270464615603,499707.60693566804
3248.291177610284,385096.1585537382
4788.362668434076,543270.2713160792
2985.035011529446,428260.060448633
2522.0708394795784,417141.748497629
1652.141347726364,279310.0358101889
4144.822609044231,548917.8981321616
3937.7757283023657,524264.45899707184
2537.4201540965396,424695.23607753
1100.7736558369174,112597.85694739012
4355.989310872043,568959.8780524307
1045.6719338162945,253753.99557680765
3814.7991185162036,414543.72654484166
4881.028438904228,543819.434690102
2750.6453125928138,332525.39382787375
1939.893619983811,257549.85217951192
3819.484040173527,457862.5514705764
4268.5125680623405,538981.3974589813
3185.7212643113894,461855.8589895074
4868.141101024585,640879.9579908852
1206.6748866318444,178776.33560479537
3019.1823932181123,359683.0893866621
3873.8157892902004,553172.6709298312
4450.5618845967165,577393.3852306037
1717.02244763116,275845.4868565658
4200.013927054726,543668.2264832209
3210.828302874181,419592.6411948461
2586.214727959853,384850.706948366
1526.8601143163742,235882.6766063504
4461.1830356356495,559558.5502855266
1629.0928327188612,187381.9807534113
2239.151436836397,289525.92894236813
2160.1821278497473,282167.65394545754
4485.656136763417,529846.112015996
3690.811976835592,422755.5349445718
4186.725588765489,491995.3775853948
2001.871595169996,224466.4563970936
3499.4963984279957,477384.66366254457
3286.983932574995,424572.7173119298
4331.321507153085,447871.7703265076
4624.348241925042,520693.3286651705
1048.6270859095473,221692.77996906306
3696.0796762351706,442456.8703042276
1207.343196478916,185887.2466409868
3195.4346603094236,415813.83218053856
2150.5309161747127,332232.96837638214
2227.1063980885647,250893.01695689844
2411.8340138094263,368689.8254418366
3485.1697961984405,408502.31553947524
2336.199862675077,332723.58785501774
3930.7962023611217,491308.6132015367
2618.1095422954786,335457.64831755916
1273.4128012398346,176158.29281744774
4135.039369936429,499219.6095890296
2143.033298370824,395569.8452908422
2731.0675183970507,305023.0003165235
3741.775532887606,558793.2042440043
2329.824628594848,319996.4043056582
1226.3426245868625,224402.8333131182
2495.6841880512543,295232.878235889
4777.794330777214,539215.9622438473
3566.9375891942327,431548.27641752234
3685.9165946688277,416306.91092298715
3529.128614550559,442466.9635865124
1795.9685558377473,259246.0609934362
2673.3354564091205,459872.60276269866
4003.759193453273,442077.2100613043
1405.4915902126365,245683.684858693
2111.411104358849,323533.42453097616
2105.2764338634142,257011.6159537495
2728.0757103780243,407148.94581044436
4921.47496376874,572231.1457327926
1270.0101867352878,102381.5360943754
3074.80397752238,440472.8783574663
1717.4587280488417,215898.828599766
4882.706181638976,535881.8708569427
1453.2140189098568,279716.50603560556
2614.4040094463653,344082.3268237141
3951.5399393384246,541042.6014614175
3818.217712109781,542330.0759792441
2690.914547575729,336845.031741458
2386.096671810873,378272.79197883885
2590.449514211482,321271.9113515041
2057.105052634557,417366.3011200645
1821.3317548271993,247485.32525615915
2932.15879023556,444520.25107155624
2074.1350242704293,349603.0037211217
2149.8466595890004,330789.0570643467
3627.0242538982284,429175.2673189887
4874.149326799568,579845.0580828863
3414.5488022375002,333775.4745765224
1307.9178682598651,242012.78874509904
1302.334455416268,247714.21209304605
4805.692883382264,587244.259291295
2189.1631612293345,170251.00755830554
1368.2679443299016,173544.97217849962
3396.178348601526,402213.28571771947
3494.5951131610645,464042.45797555876
3594.0192804747526,473868.8733296245
2069.608111430165,298449.62154445756
1060.4427368579002,237806.55051598785
4860.061477817888,534694.0290166439
2003.57218276441,330868.9685611408
3704.1051522101898,494147.62046301353
3826.519479514838,501529.6845933794
3440.0296683179427,434900.94527751143
2251.629576854593,416700.14892702235
2084.385015056263,333098.2859301202
3390.6731308108124,390650.5199184033
4464.382534446766,558853.5272314757
4786.934915693582,616317.660423069
1423.6232176150306,212956.89181528758
1619.3144503908793,316395.0573856429
4778.9450351323185,596996.1887990324
3946.1409133391703,377490.1744506497
4531.975299319092,568181.1287988055
1810.5305365413726,260751.59593350152
3350.3434844376075,461893.33917084755
3804.5583776698945,527666.5797795801
3720.4475417878907,481802.85653588
2632.6067634667925,446523.288043914
1061.579566765234,197222.61244834858
3331.7042272170524,464411.313874399
2012.4061567184349,341487.7443537109
2801.0169845715614,375234.4000125195
4830.32406033527,621971.1214324161
2596.141270569739,329880.4776988654
4359.206426657707,514792.22171470977
1754.1624229970046,209791.8077828848
3689.8419921001155,481054.6550285139
4908.027817755774,607065.3655682947
1407.572403491747,299720.39827813616
1033.2797689087681,242884.977108671
2734.3311705304577,359193.3392206741
1370.5019322054688,178141.20885383303
3993.5373987049256,520996.25999649125
4658.194655394236,621357.1241601558
2736.083890835035,411367.6377737007
2034.846568621764,357708.5331050407
2737.613276026439,363166.8510427318
3893.791271400004,466048.17873121816
1036.216646321484,166776.59702055846
3357.815957938789,432986.7724631991
3453.166739549516,441387.1341565106
3550.752987583742,465409.18018533004
1968.0883199235088,290343.9591405755
3856.210893512507,478939.7028649121
1365.5659453271055,197721.89188410336
1797.0813458672033,326789.0852642949
4509.880186617927,554813.9217739783
3954.8926029062654,486767.06357636245
1054.982216045381,168126.75894207787
1993.5050414792008,232754.84862836575
1857.6259319726582,351160.802824733
2083.2253121478902,336054.46662137937
1990.2390811195455,217828.01598345622
1250.1051829713829,263167.63333262113
2835.7620663872813,429700.2651503836
3930.9338991446607,499312.19602951256
3426.926898869746,522598.2346745625
3691.486674392319,479984.649545376
1324.5967141449566,161618.49501703618
4805.962840707149,598854.7341231309
4353.967335372099,547641.5986228464
4220.361273982651,491871.28495935735
4291.93522016707,557871.4638605783
4730.842032531045,489700.9399435615
3177.015864454791,467229.92781761853
1801.1280714705035,236206.72196677775
3467.134431410165,397466.13688516483
3971.525974671756,491461.3588518018
3951.6695734161017,516815.60374379193
3085.7960966675205,416775.81284642353
1273.8348773343123,190250.5294448123
2484.451753720511,323140.7108124567
4683.06643385343,511654.5260164699
3337.795639029704,422545.5688214769
3153.3277730228538,469083.8380278309
2075.414057528774,307328.25887068355
2473.7956796663157,390350.2807046042
4581.384356612677,630908.5025475773
3665.8521901073427,437184.29305888596
4149.548107009332,505626.14804816496
2817.3816922706205,490297.8122801868
3520.988877824632,524316.0583814604
1993.5344349728302,215733.2172066654
3821.843321133945,501541.74791643984
2710.4053348133493,371068.53309831966
2770.182059258982,418340.8614688363
3597.2892983075267,422479.9914564999
4745.122485875707,532531.829985537
1256.0253864344836,191799.0028787679
4298.97294938803,501300.8676288814
2169.5324416487724,357719.45250532794
2775.6778180255114,318507.7231451071
1087.6533151000358,177634.63651203766
2204.1843113372524,230967.81160865317
3010.524970520522,451408.3882226708
1224.704309389756,286021.9359105326
2964.3829175326605,380084.62021007674
4708.44251543371,555946.7833027098
1421.572872431221,264818.38235726696
4057.7629123020174,579500.3915991145
2638.6842135039706,384298.9587285929
3620.694858097352,427192.3886859795
2040.9463919409175,223153.51059476976
1637.9690501654331,208040.59188336896
1641.8504570849059,267846.01822411385
1281.9677825725785,195430.40209721812
1742.586819604972,284007.0672600351
3656.877539955873,438041.55318377557
4526.7624473740325,499768.92317268264
4256.502742364648,466798.6926638113
3740.5372394979363,552171.4494184551
1441.7274536444106,288622.13282362325
2156.7497851837993,402200.8761097779
2239.227501289876,350920.29516674276
1999.8277855904848,278483.20812830655
3060.0226388388924,472169.31000838615
3142.2152595186903,412568.12588378065
2427.543900684441,353796.4785829617
2415.1566349457444,339374.4445407985
4314.222391624326,384077.02819823177
4157.1713932787425,595953.8899426169
2231.1833267229827,347668.52997018595
4655.153775493038,582006.5305927292
4811.260068010024,578037.2036874744
2306.970168120163,338868.40783132287
2417.6997951722196,311906.0327249096
3022.5366136878356,433082.6289841471
4764.483250134694,511093.4077935128
4505.277732569246,559831.1948804519
1410.2718503343592,269105.85856199113
2570.922973085665,347158.8406174214
3213.4847589990873,439891.86552346
3012.5298902061604,351686.26940890355
1775.4522717475706,229253.88862995885
4435.267084672619,555362.5645185815
3707.7631319873494,504703.7959297875
4351.633499407215,441420.0671656359
4435.057117397889,569606.7434953272
3993.423414662959,472182.2664474791
2756.8424049988694,366043.9361345163
3442.187020061698,377242.805827918
1641.4616244789727,221565.30043856186
3694.581669899631,517764.43326647865
1717.013022957123,273344.470994723
3775.798362040627,458440.9161185848
1918.3926430158747,286014.84667003574
1470.2052006008798,271481.111293303
1661.1379605718298,288138.52086534986
1007.968540876281,197045.50406778808
3874.958471414121,542143.8026862455
3929.6041962335166,541483.5514686849
3059.733399653038,426641.9414218236
1645.4512042215347,267275.70956765703
1334.2173500427589,266287.78976025287
1076.5158657491481,223364.95766497398
1662.9927078608828,319339.27437638567
4563.422139932587,601320.2828301742
1966.147366806727,245702.0416097863
2417.0853088688627,287410.372349801
1421.3819379253327,207075.71657232946
1889.445218992681,337751.45640261413
3076.8982831208205,328874.37847351976
3431.01073238261,462838.9426936607
1981.4092566648442,316268.0802211325
1230.9286369004687,281225.2666243565
2564.131476509595,365430.08218415384
1936.8134837053367,226520.87884133862
1878.2156929192079,239853.8212595146
4839.451210853821,524845.3449904908
3465.201943702896,419622.9960536326
3227.5137726883836,413606.298897642
2663.100414093288,308037.9650982759
2715.777333720577,445110.8329046722
3163.620015352323,350097.93293761025
3785.719228144429,545877.0940075669
3808.5843847273177,540116.5900446988
1686.7756308217981,313592.69056663156
3000.451008306508,365356.77045581327
2647.8323801364077,381905.7819724858
4482.107865077536,484342.2298302228
3525.6756848735054,498112.920239038
3130.0162656639272,409302.38748957927
1461.5785687156695,225691.84614223268
3422.5515572936456,381067.9133965511
1468.8156227209338,123006.25634064253
2348.826302263008,282955.587374513
1571.3678592573274,312776.6957063781
3768.2945880974758,456687.7873860074
1825.0084553446104,274034.40267870866
2567.437492752104,389521.46718963305
4582.699110475114,648553.3549533247
1817.2655335958812,347976.78610687004
3031.2202558351164,354505.2753927022
2677.086644664088,270580.1358945385
1072.4961641829188,325230.32937329705
4171.032454291251,630552.8260120978
1276.183625258399,237041.04234730403
2897.0200839078143,326177.59611169033
3242.7131797558,472432.64467027696
3513.7058264583484,445971.3983452043
3754.526517231502,469803.5955678197
2013.0895340908603,346031.8955643425
1039.9151066337974,220710.24800704466
3893.774649419648,430086.7193912176
3142.626397390314,398025.5429849327
4344.470812828995,567504.7277159668
4285.5534516027765,554067.9562805286
4373.304671151533,550431.2958330772
2940.378639918161,440709.0117156093
2334.5135833474624,315365.508943883
4166.23281036548,525556.7697975016
2805.17645211702,211738.69020282198
1733.7687856137381,250894.36886923312
4419.896078245898,580184.753253372
4530.239507089389,533504.2273530818
2865.2390245606803,363212.53287021245
1302.79890923915,178207.24333517408
2551.304359667725,405298.7306032298
4214.150637850414,548838.22746207
4607.096114184915,601980.3413096457
1813.8909699903834,195078.39890114387
1267.894448101086,218766.9426468269
4509.401812531354,536934.6308656351
2557.619755915501,341733.3902616225
3167.043857070253,385903.0085211275
4872.263248203036,569921.1112313028
1266.2589116568915,269108.13030102174
3593.2720298083823,363684.63531344675
1296.4216902994683,318506.90743146953
2501.875713866001,374379.62763792323
4215.258180773787,519409.223294368
2733.8889310225377,418730.6004209001
4988.729415611801,526281.2043027584
3236.2371397864085,390388.66872109013
2284.648610543814,322411.08943485364
1880.4453036190125,356322.5488835102
2402.0821371446473,337883.38465813687
2490.1330950382035,371516.04306307767
1274.854710895844,198006.52129277802
2478.296797707093,372171.78321908385
2856.9540789568996,469557.3875444128
3890.9510089552186,538871.4354792276
3626.917938886432,458618.99449974915
3835.062620916617,517280.8044549352
1033.4547275074283,232221.3204811034
1870.6695983221443,312396.3434170782
3646.737153599426,520271.38340296305
2935.9574727189884,448819.63246377214
1021.2539026733838,195767.46042359417
4217.978569727289,553891.8100466174
